MSA Code,MSA Title,State FIPS Code,State Name,PUMA Code,PUMA Name,MSA 2010 Population,PUMA 2010 Population,Intersection 2010 Population,Percent MSA Population,Percent PUMA Population
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA","2,226,009","157,674","49,351",2.22,31.30
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1200,Yamhill & Polk Counties PUMA,"2,226,009","174,596","99,193",4.46,56.81
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1301,Portland City (North & Northeast) PUMA,"2,226,009","109,997","109,997",4.94,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1302,Portland City (East) PUMA,"2,226,009","121,557","121,557",5.46,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1303,Portland City (Southeast) PUMA,"2,226,009","107,779","107,779",4.84,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1305,Portland City (Central East) PUMA,"2,226,009","110,888","110,888",4.98,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1314,Portland City (Northwest & Southwest) PUMA,"2,226,009","127,843","127,843",5.74,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1316,Multnomah County (East)--Gresham & Troutdale Cities PUMA,"2,226,009","157,270","157,270",7.07,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1317,Clackamas County (South & East)--Damascus City PUMA,"2,226,009","102,194","102,194",4.59,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA","2,226,009","164,682","164,682",7.40,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA","2,226,009","109,116","109,116",4.90,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA","2,226,009","109,989","109,989",4.94,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA","2,226,009","102,784","102,784",4.62,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1322,Washington County (Central)--Hillsboro City PUMA,"2,226,009","105,194","105,194",4.73,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1323,Washington County (Central)--Beaverton City (West) & Aloha PUMA,"2,226,009","107,680","107,680",4.84,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",41,Oregon,1324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,"2,226,009","104,063","104,063",4.67,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",53,Washington,11000,"Lewis, Klickitat & Skamania Counties PUMA","2,226,009","106,839","11,066",0.50,10.36
38900,"Portland-Vancouver-Hillsboro, OR-WA",53,Washington,11101,Clark County (Southwest)--Vancouver City (West & Central) PUMA,"2,226,009","105,304","105,304",4.73,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",53,Washington,11102,Clark County (West Central)--Salmon Creek & Hazel Dell PUMA,"2,226,009","106,119","106,119",4.77,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",53,Washington,11103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities PUMA","2,226,009","103,136","103,136",4.63,100.00
38900,"Portland-Vancouver-Hillsboro, OR-WA",53,Washington,11104,Clark County (North)--Battle Ground City & Orchards PUMA,"2,226,009","110,804","110,804",4.98,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,1900,"Davie, Yadkin & Iredell (North) Counties PUMA","2,217,012","104,643","24,997",1.13,23.89
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,2700,Lincoln & Cleveland (East) Counties PUMA,"2,217,012","126,359","78,265",3.53,61.94
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,2900,Iredell (South)--Mooresville Town & Statesville City PUMA,"2,217,012","134,440","134,440",6.06,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3001,Gaston County (Northwest)--Mount Holly City PUMA,"2,217,012","101,884","101,884",4.60,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3002,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,"2,217,012","104,202","104,202",4.70,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3101,Charlotte City (Central) PUMA,"2,217,012","102,680","102,680",4.63,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3102,Charlotte City (Northwest) PUMA,"2,217,012","114,270","114,270",5.15,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3103,Charlotte City (Northeast) PUMA,"2,217,012","109,688","109,688",4.95,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3104,Charlotte City (South) PUMA,"2,217,012","142,196","142,196",6.41,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3105,Charlotte City (Southwest) PUMA,"2,217,012","100,503","100,503",4.53,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA","2,217,012","137,327","137,327",6.19,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,"2,217,012","108,544","108,544",4.90,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3108,Mecklenburg County (South)--Matthews Town (South) PUMA,"2,217,012","104,420","104,420",4.71,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA","2,217,012","133,261","133,261",6.01,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3300,Stanley & Cabarrus (East) Counties PUMA,"2,217,012","105,335","44,750",2.02,42.48
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,3400,Rowan County PUMA,"2,217,012","138,428","138,428",6.24,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,5300,Union (East) & Anson Counties--Monroe City PUMA,"2,217,012","116,845","89,897",4.05,76.94
16740,"Charlotte-Concord-Gastonia, NC-SC",37,North Carolina,5400,Union County (West)--Indian Trail & Stallings Towns PUMA,"2,217,012","111,395","111,395",5.02,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",45,South Carolina,400,"Cherokee, Newberry, Chester & Union Counties PUMA","2,217,012","154,951","33,140",1.49,21.39
16740,"Charlotte-Concord-Gastonia, NC-SC",45,South Carolina,501,York County (West & Outside Rock Hill City) PUMA,"2,217,012","107,135","107,135",4.83,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",45,South Carolina,502,York County (East)--Rock Hill City & Fort Mill Town PUMA,"2,217,012","118,938","118,938",5.36,100.00
16740,"Charlotte-Concord-Gastonia, NC-SC",45,South Carolina,700,"Lancaster, Chesterfield & Marlboro Counties PUMA","2,217,012","152,319","76,652",3.46,50.32
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,1700,El Dorado County--El Dorado Hills PUMA,"2,149,127","181,058","181,058",8.42,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6101,Placer County (Southwest)--Roseville City PUMA,"2,149,127","124,136","124,136",5.78,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6102,"Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town PUMA","2,149,127","112,465","112,465",5.23,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6103,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA,"2,149,127","111,831","111,831",5.20,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6701,Sacramento County (North Central)--Citrus Heights City PUMA,"2,149,127","105,079","105,079",4.89,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6702,Sacramento County (Central)--Rancho Cordova City PUMA,"2,149,127","110,868","110,868",5.16,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA","2,149,127","109,370","109,370",5.09,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6704,"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA","2,149,127","119,698","119,698",5.57,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6705,Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA,"2,149,127","104,243","104,243",4.85,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6706,"Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda PUMA","2,149,127","116,635","116,635",5.43,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6707,Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA,"2,149,127","113,698","113,698",5.29,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA","2,149,127","133,058","133,058",6.19,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA","2,149,127","137,826","137,826",6.41,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6710,Sacramento County (Central)--Elk Grove City PUMA,"2,149,127","152,642","152,642",7.10,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region PUMA","2,149,127","106,501","106,501",4.96,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,6712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East) PUMA","2,149,127","109,170","109,170",5.08,100.00
40900,"Sacramento--Roseville--Arden-Arcade, CA",6,California,11300,"Yolo County--Davis, Woodland & West Sacramento Cities PUMA","2,149,127","200,849","200,849",9.35,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,"2,142,508","138,194","42,918",2.00,31.06
41700,"San Antonio-New Braunfels, TX",48,Texas,5700,Alamo Area COG (Northeast)--Guadalupe County PUMA,"2,142,508","131,533","131,533",6.14,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5800,Alamo Area COG (Northeast)--Comal County PUMA,"2,142,508","108,472","108,472",5.06,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5901,San Antonio City (Central) PUMA,"2,142,508","106,773","106,773",4.98,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5902,San Antonio City (Northeast)--Inside Loop I-410 PUMA,"2,142,508","116,668","116,668",5.45,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5903,San Antonio City (Southeast)--Inside Loop I-410 PUMA,"2,142,508","112,796","112,796",5.26,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5904,San Antonio City (Northwest)--Inside Loop I-410 PUMA,"2,142,508","104,680","104,680",4.89,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5905,San Antonio City (West)--Inside Loop I-410 PUMA,"2,142,508","115,089","115,089",5.37,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5906,San Antonio City (Southwest)--Inside Loop I-410 PUMA,"2,142,508","116,642","116,642",5.44,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5907,Bexar County (South)--San Antonio City (Far South) PUMA,"2,142,508","102,823","102,823",4.80,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA,"2,142,508","102,342","102,342",4.78,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5909,San Antonio (Northwest) & Leon Valley Cities PUMA,"2,142,508","106,085","106,085",4.95,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA,"2,142,508","107,881","107,881",5.04,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA","2,142,508","112,526","112,526",5.25,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA,"2,142,508","103,499","103,499",4.83,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA","2,142,508","103,141","103,141",4.81,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,"2,142,508","101,662","101,662",4.74,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,"2,142,508","100,045","100,045",4.67,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,5916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA","2,142,508","102,121","102,121",4.77,100.00
41700,"San Antonio-New Braunfels, TX",48,Texas,6000,Alamo Area COG (Northwest) & Blanco County PUMA,"2,142,508","118,369","33,410",1.56,28.23
41700,"San Antonio-New Braunfels, TX",48,Texas,6100,Alamo Area COG (Southwest) PUMA,"2,142,508","128,619","111,402",5.20,86.61
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,6901,Lake County (North) PUMA,"2,134,411","100,839","100,839",4.72,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,6902,Sumter (North) & Lake (North) Counties PUMA,"2,134,411","131,679","60,403",2.83,45.87
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,6903,Lake (South) & Sumter (South) Counties PUMA,"2,134,411","157,954","135,810",6.36,85.98
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9501,Orange County (Northwest) PUMA,"2,134,411","126,654","126,654",5.93,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA","2,134,411","121,592","121,592",5.70,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9503,Orange County (Southwest)--Disney-International Drive Region PUMA,"2,134,411","105,917","105,917",4.96,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA","2,134,411","125,220","125,220",5.87,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9505,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,"2,134,411","108,980","108,980",5.11,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9506,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,"2,134,411","101,497","101,497",4.76,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9507,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA","2,134,411","107,435","107,435",5.03,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9508,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,"2,134,411","107,817","107,817",5.05,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9509,Orange County (Southeast) PUMA,"2,134,411","122,100","122,100",5.72,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9510,Orange County (Northeast) PUMA,"2,134,411","118,744","118,744",5.56,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9701,Osceola County (West) PUMA,"2,134,411","150,845","150,845",7.07,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,9702,Osceola County (East) PUMA,"2,134,411","117,840","117,840",5.52,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,11701,Seminole County (West) PUMA,"2,134,411","106,584","106,584",4.99,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,11702,Seminole County (North Central) PUMA,"2,134,411","104,246","104,246",4.88,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,11703,Seminole County (South Central) PUMA,"2,134,411","104,294","104,294",4.89,100.00
36740,"Orlando-Kissimmee-Sanford, FL",12,Florida,11704,Seminole County (East) PUMA,"2,134,411","107,594","107,594",5.04,100.00
17140,"Cincinnati, OH-KY-IN",18,Indiana,2600,"Wayne, Fayette, Rush & Union Counties PUMA","2,114,580","118,102","7,516",0.36,6.36
17140,"Cincinnati, OH-KY-IN",18,Indiana,3100,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA","2,114,580","118,693","56,175",2.66,47.33
17140,"Cincinnati, OH-KY-IN",21,Kentucky,2400,Northern Kentucky Area Development District (North Central)--Kenton County PUMA,"2,114,580","159,720","159,720",7.55,100.00
17140,"Cincinnati, OH-KY-IN",21,Kentucky,2500,Northern Kentucky Area Development District (Northwest)--Boone County PUMA,"2,114,580","118,811","118,811",5.62,100.00
17140,"Cincinnati, OH-KY-IN",21,Kentucky,2600,Northern Kentucky Area Development District (Southeast) PUMA,"2,114,580","160,116","138,464",6.55,86.48
17140,"Cincinnati, OH-KY-IN",21,Kentucky,2700,Buffalo Trace & Gateway Area Development Districts PUMA,"2,114,580","138,130","8,488",0.40,6.14
17140,"Cincinnati, OH-KY-IN",39,Ohio,5301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,"2,114,580","104,792","104,792",4.96,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA","2,114,580","107,901","107,901",5.10,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5401,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,"2,114,580","111,170","111,170",5.26,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5402,Butler County (South Central)--Hamilton & Fairfield Cities PUMA,"2,114,580","132,139","132,139",6.25,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA","2,114,580","124,821","124,821",5.90,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5501,Hamilton County (West)--Mack & Dent PUMA,"2,114,580","111,298","111,298",5.26,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA","2,114,580","147,352","147,352",6.97,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5503,Cincinnati City (West) PUMA,"2,114,580","108,840","108,840",5.15,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5504,Cincinnati City (Central) PUMA,"2,114,580","121,190","121,190",5.73,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5505,Cincinnati (East) & Norwood Cities PUMA,"2,114,580","104,334","104,334",4.93,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA","2,114,580","104,991","104,991",4.97,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA","2,114,580","104,369","104,369",4.94,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5600,Clermont County (West) PUMA,"2,114,580","128,369","128,369",6.07,100.00
17140,"Cincinnati, OH-KY-IN",39,Ohio,5700,Clermont (East) & Brown Counties PUMA,"2,114,580","113,840","113,840",5.38,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,801,Lorain County (North)--Elyria & Lorain Cities PUMA,"2,077,240","133,694","133,694",6.44,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,802,"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA","2,077,240","167,662","167,662",8.07,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA","2,077,240","103,635","103,635",4.99,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA","2,077,240","143,421","143,421",6.90,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA","2,077,240","115,383","115,383",5.55,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA","2,077,240","125,292","125,292",6.03,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,905,Cleveland City (West) PUMA,"2,077,240","101,852","101,852",4.90,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,906,Cleveland City (Central) PUMA,"2,077,240","124,761","124,761",6.01,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA","2,077,240","104,764","104,764",5.04,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,908,Cleveland City (East) & Bratenahl Village PUMA,"2,077,240","171,578","171,578",8.26,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA","2,077,240","148,718","148,718",7.16,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA","2,077,240","140,718","140,718",6.77,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,1000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA","2,077,240","100,417","100,417",4.83,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,1100,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA","2,077,240","108,170","108,170",5.21,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,1200,Geauga & Lake (South) Counties PUMA,"2,077,240","114,843","114,843",5.53,100.00
17460,"Cleveland-Elyria, OH",39,Ohio,1900,Medina County PUMA,"2,077,240","172,332","172,332",8.30,100.00
28140,"Kansas City, MO-KS",20,Kansas,400,Northeast Kansas PUMA,"2,009,342","120,222","76,227",3.79,63.41
28140,"Kansas City, MO-KS",20,Kansas,500,Wyandotte County--Kansas City PUMA,"2,009,342","157,505","157,505",7.84,100.00
28140,"Kansas City, MO-KS",20,Kansas,601,"Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities PUMA","2,009,342","110,602","110,602",5.50,100.00
28140,"Kansas City, MO-KS",20,Kansas,602,"Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities PUMA","2,009,342","147,902","147,902",7.36,100.00
28140,"Kansas City, MO-KS",20,Kansas,603,"Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities PUMA","2,009,342","149,838","149,838",7.46,100.00
28140,"Kansas City, MO-KS",20,Kansas,604,Johnson County (Southeast)--Blue Valley Region PUMA,"2,009,342","135,837","135,837",6.76,100.00
28140,"Kansas City, MO-KS",20,Kansas,1400,East Central Kansas PUMA,"2,009,342","105,081","42,443",2.11,40.39
28140,"Kansas City, MO-KS",29,Missouri,800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA","2,009,342","139,637","87,042",4.33,62.33
28140,"Kansas City, MO-KS",29,Missouri,901,Clay County (Northeast) PUMA,"2,009,342","104,122","104,122",5.18,100.00
28140,"Kansas City, MO-KS",29,Missouri,902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA","2,009,342","106,591","106,591",5.30,100.00
28140,"Kansas City, MO-KS",29,Missouri,903,Platte County PUMA,"2,009,342","100,548","100,548",5.00,100.00
28140,"Kansas City, MO-KS",29,Missouri,1001,Jackson County--Kansas City (Central) PUMA,"2,009,342","171,238","171,238",8.52,100.00
28140,"Kansas City, MO-KS",29,Missouri,1002,Jackson County (North Central) PUMA,"2,009,342","128,212","128,212",6.38,100.00
28140,"Kansas City, MO-KS",29,Missouri,1003,Jackson County (East) PUMA,"2,009,342","129,435","129,435",6.44,100.00
28140,"Kansas City, MO-KS",29,Missouri,1004,Jackson County (South Central) PUMA,"2,009,342","102,460","102,460",5.10,100.00
28140,"Kansas City, MO-KS",29,Missouri,1005,Jackson County--Kansas City (South) PUMA,"2,009,342","142,813","142,813",7.11,100.00
28140,"Kansas City, MO-KS",29,Missouri,1100,Cass & Bates Counties PUMA,"2,009,342","116,527","116,527",5.80,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,401,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,"1,951,269","121,315","121,315",6.22,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,"1,951,269","123,818","123,818",6.35,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,403,Clark County (Central)--Greater North Las Vegas City PUMA,"1,951,269","179,432","179,432",9.20,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA","1,951,269","144,395","144,395",7.40,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,405,Las Vegas City (Southeast) PUMA,"1,951,269","132,169","132,169",6.77,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,406,Las Vegas City (South Central) PUMA,"1,951,269","137,087","137,087",7.03,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,407,Clark County (West)--Las Vegas City (Southwest) PUMA,"1,951,269","145,519","145,519",7.46,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,408,Clark County (Central)--Spring Valley & Summerlin South PUMA,"1,951,269","191,845","191,845",9.83,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,409,Clark County (Central)--Paradise (Northwest) & Winchester PUMA,"1,951,269","151,025","151,025",7.74,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA","1,951,269","147,400","147,400",7.55,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,411,Clark County (Central)--Henderson City (West) PUMA,"1,951,269","199,084","199,084",10.20,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,412,Clark County (South)--Henderson (East) & Boulder Cities PUMA,"1,951,269","138,218","138,218",7.08,100.00
29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,413,Clark County (Central)--Paradise (South) & Enterprise PUMA,"1,951,269","139,962","139,962",7.17,100.00
18140,"Columbus, OH",39,Ohio,2800,"Marion, Knox & Morrow Counties PUMA","1,901,974","162,249","34,827",1.83,21.47
18140,"Columbus, OH",39,Ohio,3700,Muskingum & Perry Counties PUMA,"1,901,974","122,132","36,058",1.90,29.52
18140,"Columbus, OH",39,Ohio,3800,Licking County PUMA,"1,901,974","166,492","166,492",8.75,100.00
18140,"Columbus, OH",39,Ohio,3900,Fairfield County PUMA,"1,901,974","146,156","146,156",7.68,100.00
18140,"Columbus, OH",39,Ohio,4000,Delaware County PUMA,"1,901,974","174,214","174,214",9.16,100.00
